chrom	start	end
chr8	42894070	42894325
chr5	137671507	137671963
chr4	125396157	125396500
chr18	25611244	25611791
chr2	157861655	157863277
chr16	43820522	43820776
chr18	66529888	66530222
chr15	10637926	10638833
chr4	131299580	131299726
chr3	8998388	8998974
chr18	64946625	64947474
chr3	138066363	138067647
chr2	157437640	157438200
chr8	124194598	124194851
chr9	31884199	31884648
chr8	124944287	124944428
chr5	88597750	88598205
chr11	56432716	56432834
chr1	81318943	81319071
chr7	74240587	74240973
chr1	133790809	133791148
chr3	51646534	51646817
chr17	29137280	29138323
chr2	33786790	33787332
chr6	125849226	125849354
chr9	48681089	48681946
chr3	72871344	72871454
chr1	51929322	51930286
chr3	121435103	121435162
chr16	85454516	85455215
chr1	151247004	151248423
chr12	98531665	98533023
chr10	120892445	120893401
chr3	81923896	81924655
chr15	99347825	99348014
chr5	9112800	9113062
chr1	168207420	168208015
chr14	72339278	72339679
chr8	121598865	121599042
chr10	127598849	127600725
chr10	76040603	76040630
chr10	98933012	98933781
chr17	70416150	70416666
chr4	153091064	153091242
chr8	105612062	105612237
chr11	93951967	93953020
chr3	10249404	10249646
chr13	93141845	93141993
chr7	122382044	122383581
chr11	113944489	113945198
chr14	72883160	72883268
chr12	110660966	110661537
chr5	73547482	73548074
chr12	20885879	20886246
chr10	90467475	90467690
chr9	54665281	54665685
chr10	58919364	58919449
chr3	89313359	89313987
chr18	66478221	66479050
chr6	4521706	4521915
chr14	117641860	117642162
chr8	77475283	77475419
chr7	78728249	78728975
chr9	56614858	56618909
chr11	115425942	115426473
chr15	10750484	10751539
chr15	78896031	78896444
chr14	27615981	27616710
chrX	135773944	135774172
chr2	107374403	107374733
chr1	87844311	87844567
chr16	93829442	93830218
chr3	145959866	145960332
chr12	83329074	83329597
chr9	36713778	36713905
chr17	28074865	28075126
chr5	111957091	111957818
chr5	25245328	25245439
chr1	162684254	162684396
chr1	32348387	32348511
chr6	144866790	144867084
chr6	114091331	114091860
chr8	23323479	23324225
chr1	165697467	165698055
chr8	53895183	53895879
chr2	96071218	96071276
chr13	95212945	95213260
chr8	14113979	14115469
chr11	19707065	19707643
chr11	20310925	20311057
chr2	110375740	110376041
chr4	46885829	46886418
chr4	46821398	46821792
chr15	74323067	74323479
chr8	114530824	114531557
chr10	63099985	63100093
chr4	11549775	11550253
chr15	59698245	59698363
chr15	99672249	99673292
chr8	9590102	9590268
chr12	113063614	113064331
chr4	28011301	28011555
chr17	26785932	26786106
chr9	114669558	114669805
chr3	117621964	117622048
chr10	25004182	25006250
chr7	142607477	142607689
chr7	66098907	66099128
chr7	5126813	5126873
chr15	92838155	92838892
chr2	127336037	127336982
chr18	87536608	87536807
chr3	133336460	133336916
chr11	29732290	29732802
chr8	35433992	35434264
chr19	56328565	56329541
chr7	49196605	49197212
chr2	93191288	93191960
chr17	87457826	87457935
chr7	16798772	16798956
chr10	13584120	13585483
chr10	87492043	87493660
chr18	72727784	72728143
chr18	36681829	36681938
chr11	82841142	82842479
chr5	51717875	51717938
chr8	124403804	124405187
chr1	36801858	36802194
chr10	25679291	25679598
chr9	56733676	56733870
chr3	97556671	97556786
chr19	56082646	56083249
chr10	39474617	39475429
chr7	98903615	98903872
chr6	87934465	87934949
chr14	67342591	67342868
chr4	98508688	98508937
chr4	43695485	43695960
chr9	49616054	49616383
chr1	152662486	152662860
chr5	122006721	122009285
chr4	134618775	134620008
chr1	51335518	51335869
chr13	53078737	53079271
chr6	148123022	148124524
chr19	48302059	48302123
chr9	99881055	99882175
chr19	44871414	44872104
chr9	118708139	118708736
chr9	112275077	112275749
chr17	56751150	56751514
chr9	116086050	116086718
chr4	102558213	102558705
chr5	123678995	123679146
chr8	83014376	83014993
chr5	64269662	64269770
chr8	123830497	123832047
chr2	77279200	77280179
chr1	128633242	128635045
chr17	56017036	56017314
chr1	172046275	172046962
chr15	86880306	86880566
chr6	122784121	122784687
chr18	11577414	11577654
chr4	131780328	131780851
chr1	134185956	134186772
chr11	108037501	108038591
chr12	83014299	83014500
chr7	19702676	19703111
chr10	22274038	22274364
chr4	154672288	154672964
chr2	162869529	162869733
chr7	16986794	16987126
chr17	29631698	29632890
chr17	70454721	70454992
chr18	56284447	56284659
chr5	114578049	114579102
chr19	47438361	47439141
chr5	125185718	125186168
chr16	48303581	48303821
chr16	13382993	13383136
chr2	93767981	93768058
chr15	86670608	86671009
chr17	26600097	26600579
chr18	35923665	35924622
chr17	47124855	47124915
chr6	147069972	147070416
chr14	67565083	67566698
chr4	106971984	106972211
chr5	101918136	101918642
chr4	48624548	48624810
chr5	72404360	72405046
chr4	149050998	149051222
chr10	62250550	62250712
chr11	103708209	103708443
chr2	154143763	154144044
chr16	17655624	17655729
chr4	41200349	41200629
chr7	4755601	4756210
chrX	134261496	134261598
chr5	100714649	100714772
chr18	28716425	28716886
chr4	132136430	132137358
chr5	100570926	100571136
chr17	78460513	78460586
chr10	127497134	127497958
chr2	14128233	14128588
chr13	53755601	53755917
chr4	119256707	119257547
chr17	28070343	28070604
chr15	7243877	7244626
chr2	158801546	158801900
chr6	112918228	112918824
chr4	155327873	155328470
chr1	135758635	135758901
chr9	50578997	50580236
chr5	131891849	131892508
chr9	64312941	64313018
chr5	53050184	53050211
chr11	35027360	35027779
chr4	58582361	58582565
chr10	80568051	80568460
chr11	70959085	70959653
chr19	47920778	47922317
chr2	158072554	158072950
chr6	91411577	91412687
chr2	165102460	165103575
chr2	119956288	119956630
chr2	117602802	117603201
chr7	25013934	25014217
chr13	54209795	54210276
chr2	154565538	154566446
chr6	94201475	94201676
chr18	33876811	33877907
chr10	80174016	80174860
chr8	26683384	26684038
chr7	127497008	127497754
chr7	30355762	30356076
chr5	110106389	110106735
chr1	133869556	133871542
chr11	83443673	83444109
chr17	23872214	23872438
chr3	51249929	51250244
chr10	25771979	25773407
chr15	19689719	19690248
chr9	65457615	65458173
chr8	118130262	118131065
chr4	154349070	154349478
chr18	73728945	73729254
chr16	94272880	94273693
chr4	141764514	141765208
chr5	22411954	22412250
chr11	51491073	51491481
chr13	21244747	21245200
chr13	112441960	112442706
chr9	43757413	43758236
chr7	80432182	80432287
chr4	151447978	151448377
chr13	97312827	97312906
chr10	20672056	20674141
chr1	75242179	75243295
chr3	88485437	88486320
chr7	6570745	6570820
chr12	40462997	40463188
chr4	118136062	118136764
chr10	86936336	86936644
chr9	62372996	62373645
chr16	95330378	95330623
chr2	65994895	65995139
chr12	71097832	71098367
chr4	47528890	47529285
chr3	116295606	116296541
chr12	56077747	56078212
chr1	162214678	162214785
chr10	96753520	96753703
chr13	52840237	52841208
chr15	72494165	72494259
chr5	53166253	53167866
chr19	55988167	55989917
chr11	65067474	65067927
chr9	103177988	103178648
chr17	26301678	26302068
chr9	75328437	75328947
chr8	103473226	103474021
chr10	67850425	67850592
chr10	99468801	99469720
chr15	97088164	97089386
chr1	159789085	159789506
chr4	150947106	150948274
chr14	55519503	55519581
chr10	83087692	83087831
chr3	79666685	79666839
chr6	124519597	124520239
chr3	69348782	69348983
chr2	161697039	161697333
chr17	86623632	86623970
chr4	143234100	143234346
chr2	108807579	108807746
chr19	58793855	58794591
chr5	121931301	121932190
chr8	44036756	44037326
chr2	24522786	24523001
chr3	120610789	120610970
chr16	60057172	60057951
chr4	152289218	152290614
chr5	136912615	136912911
chr15	25534840	25535628
chr5	118466247	118466557
chr14	116936746	116936951
chr6	37084708	37085595
chr3	26925822	26926313
chr5	125592079	125592597
chr15	79228477	79228648
chr7	6381695	6381868
chr4	124660013	124661660
chr15	39844776	39845394
chr10	79917269	79917984
chr11	96699109	96700586
chr10	69860873	69861409
chr19	27377029	27377616
chr5	114674294	114674364
chr1	22611446	22611836
chr6	54456630	54458162
chr19	54078380	54078634
chr4	152456953	152457484
chr14	55497895	55498028
chr5	128884447	128884737
chr6	5269067	5269322
chr8	55439615	55439772
chr5	128025056	128025286
chr4	149968069	149968225
chr11	76139292	76139371
chr5	107924134	107924366
chr17	46780638	46780781
chr17	50375469	50375799
chr12	82177937	82179009
chr8	126313295	126313336
chr8	11537005	11537689
chr1	128670115	128670344
chr2	112362553	112363574
chr6	143847587	143847941
chr4	11762975	11763366
chr3	82361693	82362222
chr5	111436162	111436622
chr10	99290477	99291201
chr11	65383845	65384530
chr11	118992076	118992556
chr2	70867480	70867721
chr3	122076579	122077285
chr11	74415243	74415678
chr13	113176514	113176792
chr8	84015015	84015417
chr2	169861332	169861447
chr8	115431388	115432099
chr10	27136674	27137033
chr10	87590414	87590541
chr4	135520341	135520521
chr14	105089237	105089688
chr18	43060536	43060966
chr5	122000748	122002539
chr3	57038877	57038912
chr4	8274073	8274163
chr2	35171451	35172673
chr15	100926331	100926751
chr18	35045516	35046317
chr15	78551047	78551688
chr2	30859422	30859722
chr19	44344093	44344701
chr12	85470975	85471768
chr12	73982849	73983537
chr5	127531089	127531157
chr19	23916400	23916792
chr15	64002473	64003347
chr7	98627319	98627602
chr12	81898867	81899908
chr2	128057692	128057907
chr3	102694994	102695177
chr14	28108327	28108444
chr10	115045810	115046244
chr10	91564781	91564957
chrX	103822472	103823861
chr18	82905120	82906312
chr4	15108416	15110063
chr19	57093849	57094443
chr10	90966052	90967245
chr2	116168214	116168902
chr7	127482101	127482384
chr5	34282217	34282750
chr14	120431023	120431461
chr10	84349923	84350305
chr12	103555665	103555735
chr8	4681923	4682636
chr6	51500208	51500459
chr3	121128004	121128643
chr11	93430310	93430715
chr2	87236274	87236360
chr14	73304087	73304270
chr13	89698494	89698666
chr2	5383768	5384526
chr3	84196691	84197239
chr7	73142047	73143030
chr11	120956449	120956809
chr2	93856446	93857049
chr17	26441005	26442420
chr5	122207231	122207637
chr13	20214917	20215595
chr15	86693969	86694784
chr8	9183543	9183701
chr13	43276520	43277049
chr10	86504145	86504919
chr3	101716015	101717150
chr13	97749906	97751175
chr15	12565591	12566258
chr17	83522706	83522883
chr10	99281590	99283545
chr9	43483652	43484021
chr4	135225302	135225550
chr12	111253452	111253555
chr1	75334135	75334333
chr10	40684300	40684879
chr14	30971792	30972301
chr5	101773472	101773811
chr3	57564833	57564971
chr6	125008073	125008694
chr5	30109844	30110556
chr5	102973995	102974975
chr1	128620378	128620795
chr4	12463445	12463882
chr5	111519412	111519929
chr10	79776516	79776621
chr12	16286123	16287012
chr12	25450048	25450282
chr3	26920840	26921331
chr8	12733308	12733794
chr3	138109167	138111393
chr6	85475638	85475909
chr2	26539670	26539937
chr5	128487612	128488907
chr14	101252091	101252665
chr10	68543069	68543689
chr4	128032962	128033137
chr16	5404616	5404996
chr12	117202832	117204831
chr15	89736351	89736544
chr10	94216792	94217024
chr9	51732600	51733231
chr13	54834818	54835220
chr7	141354300	141354938
chr17	34959563	34960123
chr17	66094895	66095229
chr19	10360053	10360200
chr6	54762377	54763593
chr6	139633654	139634042
chr2	165654102	165655026
chr1	73122624	73122788
chr12	108497125	108497297
chr8	73263285	73263831
chr2	4803102	4804167
chr18	85209680	85209919
chr8	106538647	106538721
chr11	62909868	62910252
chr1	40272764	40273342
chr5	24492483	24492881
chr3	94865509	94865666
chr10	94504693	94505062
chr14	46884158	46885201
chr14	69908794	69909259
chr1	166240893	166241724
chr13	113118079	113118477
chr15	56758790	56759231
chrX	134216305	134216449
chr7	99240945	99241895
chr2	127257271	127257509
chr8	8416934	8417528
chr15	89531574	89531926
chr19	28363839	28364053
chr5	100188763	100189454
chr11	118223776	118224079
chr9	117235071	117235174
chr12	89949765	89949951
chr2	165794447	165794660
chr1	9567602	9568122
chr14	60891777	60892847
chr14	29810337	29810988
chr14	67305644	67306442
chr14	55191796	55192937
chr10	58928855	58929207
chr9	107529466	107530657
chr4	118344412	118344896
chr1	119846060	119846284
chr1	134092454	134093761
chr14	120303891	120304239
chr1	66593111	66593607
chr8	111733325	111734298
chr14	31482690	31483184
chr15	94685441	94685854
chr1	106763053	106763607
chr7	4909674	4910013
chr5	72666342	72666464
chr14	25418875	25419486
chr2	168296748	168297551
chr7	110410980	110411594
chr9	116968077	116968816
chr3	53264934	53265688
chr9	14626741	14627404
chr5	19223263	19223510
chr3	20692823	20693177
chr16	39336948	39337171
chr1	192050139	192050988
chr7	113117752	113117968
chr11	62013177	62014196
chr2	102081023	102081180
chr1	138848413	138848571
chr16	84772565	84773675
chr6	35001031	35001500
chr6	87998238	87998681
chr8	88061327	88062274
chr8	109572964	109573428
chr8	23739224	23739468
chr4	134642008	134644642
chr19	58087311	58087619
chr14	75747442	75747719
chr4	115987724	115988220
chr16	90026414	90027910
chr3	9020663	9020932
chr2	166165203	166165398
chr7	4093756	4094504
chr4	40512634	40512997
chr4	127182976	127183446
chr14	24842954	24843580
chr2	71054222	71055257
chr17	87849462	87849781
chr8	93920785	93921561
chr2	18305439	18305628
chr5	107022241	107022757
chr8	41096519	41097203
chr4	115022367	115022753
chr15	51479729	51479895
chr3	146391953	146392364
chr6	104587240	104587755
chr10	115590924	115591208
chr11	35941491	35942072
chr17	31110673	31110963
chr10	81340272	81340708
chr18	74565720	74566322
chr1	133716778	133716847
chr3	85425473	85425685
chr3	88353110	88353450
chr12	32848588	32848776
chr3	142651319	142651396
chr5	150994152	150994368
chr16	43696186	43696907
chr6	6309993	6310971
chr5	45301512	45302049
chr7	37919351	37920168
chr2	11753357	11753594
chr5	66533843	66533877
chr2	136793608	136794023
chr7	78830933	78831035
chr5	31080986	31081926
chr3	105365219	105365398
chr12	29901988	29902232
chr11	97840762	97841111
chr11	119859101	119859337
chr2	28800155	28800908
chr7	84379844	84380122
chr4	4674098	4674510
chrX	7789648	7790087
chr5	140682425	140682514
chr11	67390705	67390977
chr11	93945861	93946914
chr19	53652600	53653176
chr7	116699580	116699902
chr17	47886617	47887269
chr2	60479515	60479826
chr1	59479874	59481897
chr18	58127106	58127246
chr9	107632309	107632742
chr6	73206120	73206396
chr6	86562934	86563158
chr10	77580539	77581464
chr8	15605521	15606244
chr18	12020754	12021343
chr3	89945556	89946389
chr2	172486434	172486878
chr1	37625778	37625880
chr1	80966712	80966912
chr10	128748256	128748369
chr7	49283365	49283685
chr5	38280370	38280965
chr11	105096235	105096637
chr11	94710576	94711224
chr5	129295935	129296722
chr1	89685943	89687065
chr9	45784859	45785161
chr8	124413884	124414440
chr8	69862628	69863294
chr9	31088412	31088611
chr2	157918344	157919127
chr6	111501627	111501671
chr8	119813508	119813872
chr5	37283501	37284064
chr1	105495531	105496446
chr13	55258763	55258917
chr14	27884329	27884588
chr15	59044649	59044754
chr15	37062198	37062847
chr2	180493503	180493958
chr18	74023137	74023704
chr16	33710012	33710082
chr13	46624722	46625621
chr5	117714693	117715744
chr4	142989144	142989391
chr2	85070450	85071456
chr10	111389608	111390045
chr5	134991729	134991989
chr8	91507524	91507781
chr8	87802797	87802835
chr8	80850688	80851308
chr9	69460435	69460947
chr1	186705044	186705554
chr5	113047974	113048501
chr2	164432911	164433718
chr2	143854579	143855896
chr15	12316684	12317521
chr14	22054372	22054819
chr9	51353323	51353511
chr6	32566460	32567722
chr5	8149580	8150010
chr1	172436150	172436563
chr6	110773092	110773688
chr18	62346467	62346781
chr5	29686126	29686387
chr17	27639752	27640130
chr5	101781478	101782165
chr4	128717677	128718296
chr13	110580769	110581252
chr9	108104343	108105003
chr16	91547656	91548049
chr11	6053781	6054279
chr4	154085651	154085939
chr10	8215270	8215921
chr11	115203429	115203824
chr5	137407297	137407350
chr16	94419851	94419903
chr17	47171239	47171307
chr6	101228319	101229211
chr12	76335040	76335586
chr2	71605733	71606097
chr17	7255832	7256591
chr9	73908227	73908388
chr15	82188378	82188562
chr17	90050921	90051218
chr5	137403191	137403244
chr11	65023346	65023988
chr17	28827843	28827863
chr10	80016946	80017637
chr12	117956868	117957262
chr8	60891399	60891622
chr8	40437085	40438496
chr5	128438764	128439268
chr5	108356109	108356978
chr3	26821886	26822244
chr11	111101763	111102301
chr3	83890000	83890148
chr14	61066828	61067280
chr16	41315304	41315770
chr18	75933756	75934104
chr5	135261161	135261998
chr19	5660668	5660924
chr15	88821051	88821140
chr1	9798836	9798982
chr8	14387001	14387680
chrX	13780716	13780819
chr12	86420760	86421253
chr9	70426308	70426560
chr1	156073007	156074007
chr9	65633693	65634184
chr5	63622137	63622358
chr17	46523858	46524067
chr19	53810340	53810993
chr9	21814385	21815032
chr10	75716026	75717096
chr9	106295714	106297418
chr12	119237169	119237287
chr17	49687375	49688631
chr16	95600632	95601798
chr1	89659026	89659783
chr5	64278130	64278411
chr7	68180660	68180757
chr1	177459303	177459685
chr17	23538296	23539203
chr3	84655120	84655801
chr10	77598635	77599752
chr8	117063370	117063663
chr9	72369455	72369540
chr5	151138687	151139440
chr2	31316120	31316583
chr11	71948778	71949368
chr3	133935172	133935488
chr13	41086745	41087740
chr1	169633783	169634749
chr3	85666593	85668242
chr10	85169522	85169593
chr7	141066831	141067613
chr9	32908356	32908650
